# Year Built,Floor Area,Energy Star Score,Site EUI
1.951000000000000000e+03,1.182255707099999927e+04,1.000000000000000000e+02,1.104106850000000009e+02
1.929000000000000000e+03,9.458826042000000598e+03,1.000000000000000000e+02,3.564687830000000446e+01
2.007000000000000000e+03,2.678495683300000019e+04,9.900000000000000000e+01,7.034737930000000006e+01
2.014000000000000000e+03,1.264790732299999945e+04,8.600000000000000000e+01,1.034705847999999833e+02
1.959000000000000000e+03,6.689015999999999622e+03,6.200000000000000000e+01,2.403798342000000048e+02
1.962000000000000000e+03,8.779333500000000640e+03,8.500000000000000000e+01,1.460575632999999982e+02
1.929000000000000000e+03,6.324743336999999883e+03,9.200000000000000000e+01,1.555213362999999731e+02
2.009000000000000000e+03,2.200918521500000134e+04,9.300000000000000000e+01,1.123034396000000044e+02
1.950000000000000000e+03,1.108481434799999988e+04,3.400000000000000000e+01,2.823358944999999949e+02
1.970000000000000000e+03,7.224787600999999995e+03,6.000000000000000000e+00,3.094653770999999551e+02
1.963000000000000000e+03,7.555243572000000313e+03,2.700000000000000000e+01,2.536291164000000151e+02
1.972000000000000000e+03,1.194360967999999957e+04,8.800000000000000000e+01,1.817044415999999956e+02
1.969000000000000000e+03,3.028489155200000096e+04,1.000000000000000000e+02,4.164060119999999898e+01
1.920000000000000000e+03,1.939071415999999954e+04,6.600000000000000000e+01,1.463730223999999964e+02
1.974000000000000000e+03,1.816067843999999968e+04,7.100000000000000000e+01,1.261836399999999969e+02
1.959000000000000000e+03,6.689015999999999622e+03,6.600000000000000000e+01,2.318624384999999961e+02
2.013000000000000000e+03,2.375789838400000008e+04,3.500000000000000000e+01,1.444802677999999787e+02
1.942000000000000000e+03,6.010080875999999989e+03,7.300000000000000000e+01,2.094648424000000091e+02
1.972000000000000000e+03,2.047006121400000120e+04,9.800000000000000000e+01,1.605686819000000014e+02
1.916000000000000000e+03,4.645149999999999636e+03,1.000000000000000000e+02,1.394329222000000073e+02
2.007000000000000000e+03,1.765110548500000004e+04,5.600000000000000000e+01,1.034705847999999833e+02
1.982000000000000000e+03,8.268367000000000189e+03,1.000000000000000000e+02,6.309181999999999846e+01
1.964000000000000000e+03,2.934174029599999994e+04,2.400000000000000000e+01,2.504745254000000045e+02
1.929000000000000000e+03,9.294387731999999232e+03,9.500000000000000000e+01,1.649851092999999764e+02
1.949000000000000000e+03,1.455158269599999949e+04,6.000000000000000000e+01,1.974773965999999916e+02
1.957000000000000000e+03,9.289370969999999943e+03,5.900000000000000000e+01,2.375407022999999924e+02
1.982000000000000000e+03,1.684591518400000132e+04,7.900000000000000000e+01,9.242951630000000307e+01
1.917000000000000000e+03,6.669599272999999812e+03,5.600000000000000000e+01,2.192440744999999822e+02
1.950000000000000000e+03,5.995588007999999718e+03,9.100000000000000000e+01,1.971619374999999934e+02
1.955000000000000000e+03,6.234162911999999778e+03,4.200000000000000000e+01,2.441653434000000118e+02
2.011000000000000000e+03,7.435398702000000412e+03,8.800000000000000000e+01,1.044169621000000063e+02
1.927000000000000000e+03,6.686228909999999814e+03,9.800000000000000000e+01,2.015783648999999969e+02
2.007000000000000000e+03,6.191055919999999787e+03,3.700000000000000000e+01,1.208208352999999846e+02
1.939000000000000000e+03,1.858059999999999854e+04,8.900000000000000000e+01,1.649851092999999764e+02
1.905000000000000000e+03,1.843019004299999870e+04,9.900000000000000000e+01,1.511049088999999981e+02
1.926000000000000000e+03,1.882112586699999883e+04,8.000000000000000000e+01,1.946382647000000077e+02
1.930000000000000000e+03,1.101012033599999995e+04,1.000000000000000000e+01,3.451122554000000378e+02
1.981000000000000000e+03,1.614198915300000044e+04,5.600000000000000000e+01,1.533131226000000140e+02
1.937000000000000000e+03,7.650562049999999545e+03,6.200000000000000000e+01,2.583610029000000168e+02
1.971000000000000000e+03,5.821673592000000099e+03,8.000000000000000000e+00,4.063113208000000327e+02
1.979000000000000000e+03,8.011211495999999897e+03,4.800000000000000000e+01,1.485812361000000124e+02
1.931000000000000000e+03,7.168395480000000134e+03,5.700000000000000000e+01,2.306006020999999748e+02
1.965000000000000000e+03,5.538505248000000392e+03,1.700000000000000000e+01,3.624625058999999965e+02
1.915000000000000000e+03,6.881511016000000382e+03,5.800000000000000000e+01,1.848590326000000061e+02
1.937000000000000000e+03,5.855025768999999855e+03,2.800000000000000000e+01,2.400643750999999781e+02
1.923000000000000000e+03,7.772543689000000086e+03,8.800000000000000000e+01,1.599377637000000050e+02
2.009000000000000000e+03,2.569158142600000065e+04,3.800000000000000000e+01,1.558367953999999997e+02
1.956000000000000000e+03,5.655191415999999663e+03,3.100000000000000000e+01,2.328088157999999908e+02
1.918000000000000000e+03,2.564977507599999808e+04,7.900000000000000000e+01,1.154580306000000007e+02
1.955000000000000000e+03,8.524036056000000826e+03,6.300000000000000000e+01,2.283923884000000157e+02
1.964000000000000000e+03,5.459909310000000005e+03,8.000000000000000000e+00,3.230301183999999921e+02
1.943000000000000000e+03,4.842754681000000346e+03,8.800000000000000000e+01,7.981115230000000338e+01
1.964000000000000000e+03,1.865854561699999977e+04,8.900000000000000000e+01,1.634078137999999853e+02
1.964000000000000000e+03,4.918656431999999768e+03,8.500000000000000000e+01,1.470039405999999929e+02
2.005000000000000000e+03,1.358511278700000003e+04,9.300000000000000000e+01,1.293382310000000075e+02
1.942000000000000000e+03,2.457860348599999998e+04,7.500000000000000000e+01,1.665624047999999959e+02
1.970000000000000000e+03,9.320586377999999968e+03,1.400000000000000000e+01,2.965315539999999714e+02
2.003000000000000000e+03,1.044025333399999909e+04,7.700000000000000000e+01,1.094643077000000062e+02
1.951000000000000000e+03,2.275231631199999902e+04,6.400000000000000000e+01,2.457426389000000029e+02
1.966000000000000000e+03,6.243081599999999889e+04,1.000000000000000000e+02,1.959001011000000005e+02
1.966000000000000000e+03,6.555978903999999602e+03,5.800000000000000000e+01,1.889600008999999829e+02
1.950000000000000000e+03,1.021932999999999993e+04,1.000000000000000000e+02,9.116767989999999600e+01
2.006000000000000000e+03,3.948377500000000146e+04,8.600000000000000000e+01,1.394329222000000073e+02
1.965000000000000000e+03,5.074677730200000224e+04,7.000000000000000000e+01,2.463735570999999709e+02
1.944000000000000000e+03,4.970310500000000320e+04,2.800000000000000000e+01,2.848595672999999806e+02
1.979000000000000000e+03,2.434058599999999933e+04,8.200000000000000000e+01,1.009469119999999975e+02
2.007000000000000000e+03,5.624394071499999700e+04,4.400000000000000000e+01,1.835971962000000133e+02
2.008000000000000000e+03,1.442699977299999955e+04,1.000000000000000000e+00,2.653011030999999775e+02
1.978000000000000000e+03,3.071800533799999903e+04,3.400000000000000000e+01,2.296542247999999802e+02
1.968000000000000000e+03,1.826891043500000160e+04,1.000000000000000000e+00,3.410112870999999473e+02
1.940000000000000000e+03,2.150862385100000029e+04,1.000000000000000000e+02,8.548941609999999969e+01
1.936000000000000000e+03,6.856241399999999885e+03,9.300000000000000000e+01,1.608841409999999996e+02
1.965000000000000000e+03,3.617196885599999951e+04,1.500000000000000000e+01,3.208219047000000046e+02
1.964000000000000000e+03,9.019394851999999446e+03,7.800000000000000000e+01,2.091493832999999825e+02
2.005000000000000000e+03,7.549669391999999789e+03,6.200000000000000000e+01,1.227135898999999881e+02
1.965000000000000000e+03,2.858829696599999806e+04,1.000000000000000000e+00,5.425896520000000010e+02
2.012000000000000000e+03,3.571934543999999732e+04,8.800000000000000000e+01,9.779232100000000116e+01
2.008000000000000000e+03,9.281845826999999190e+03,1.000000000000000000e+00,4.126205028000000539e+02
1.966000000000000000e+03,1.080684857200000079e+04,6.800000000000000000e+01,2.135658107000000143e+02
1.927000000000000000e+03,5.089319242999999915e+03,1.000000000000000000e+02,3.375412369999999385e+01
1.953000000000000000e+03,1.141313355000000047e+04,5.900000000000000000e+01,2.230295837000000176e+02
1.927000000000000000e+03,6.908267079999999623e+03,9.700000000000000000e+01,1.482657769999999857e+02
1.962000000000000000e+03,5.109665000000000146e+04,7.000000000000000000e+00,3.066262452000000280e+02
1.937000000000000000e+03,7.650562049999999545e+03,6.100000000000000000e+01,2.678247759000000201e+02
1.923000000000000000e+03,1.385555342000000019e+04,8.200000000000000000e+01,1.728715867999999887e+02
1.953000000000000000e+03,1.920193526399999973e+04,8.000000000000000000e+01,1.845435735000000079e+02
1.942000000000000000e+03,7.132349116000000322e+03,9.800000000000000000e+01,1.766570959999999957e+02
1.961000000000000000e+03,9.521628469999999652e+03,7.400000000000000000e+01,2.107266787999999735e+02
1.923000000000000000e+03,4.645149999999999636e+03,7.500000000000000000e+01,1.776034732999999903e+02
1.943000000000000000e+03,4.206619969100000162e+04,8.200000000000000000e+01,2.227141245999999626e+02
1.985000000000000000e+03,2.597196268000000146e+03,8.800000000000000000e+01,1.955846420000000023e+02
1.949000000000000000e+03,1.276487219999999979e+03,1.000000000000000000e+00,4.965326234000000341e+02
1.942000000000000000e+03,4.645149999999999636e+03,7.500000000000000000e+01,3.031561950999999908e+02
1.975000000000000000e+03,1.892545593599999847e+04,5.300000000000000000e+01,1.719252094999999940e+02
1.957000000000000000e+03,9.289370969999999943e+03,7.500000000000000000e+01,2.141967289000000108e+02
1.972000000000000000e+03,1.622002767300000050e+04,8.700000000000000000e+01,6.056814719999999852e+01
2.009000000000000000e+03,2.499583085900000151e+04,7.100000000000000000e+01,1.517358270999999945e+02
2.008000000000000000e+03,2.573459551500000089e+04,6.700000000000000000e+01,1.141961942000000079e+02
1.960000000000000000e+03,2.218152027999999973e+03,4.100000000000000000e+01,3.933774976999999922e+02
1.959000000000000000e+03,4.366924095600000146e+04,8.600000000000000000e+01,2.126194334000000197e+02
1.937000000000000000e+03,1.172788891399999920e+04,4.200000000000000000e+01,2.558373300999999742e+02
1.969000000000000000e+03,1.056818076499999916e+04,3.300000000000000000e+01,2.643547257999999829e+02
1.964000000000000000e+03,9.781849772999999914e+03,8.400000000000000000e+01,1.662469456999999977e+02
2.013000000000000000e+03,1.058378846899999917e+04,7.200000000000000000e+01,1.895909191000000078e+02
1.914000000000000000e+03,5.531816232000000127e+03,8.300000000000000000e+01,2.031556604000000164e+02
1.939000000000000000e+03,5.775222091999999975e+03,9.000000000000000000e+01,2.343861112999999818e+02
1.948000000000000000e+03,9.115828165999999328e+03,6.200000000000000000e+01,1.242908853999999934e+02
1.959000000000000000e+03,7.153530999999999949e+03,1.000000000000000000e+02,6.561549279999999840e+01
1.960000000000000000e+03,1.283910169700000006e+04,9.300000000000000000e+01,1.220826717000000059e+02
1.966000000000000000e+03,3.467288604800000030e+04,9.300000000000000000e+01,1.384865448999999842e+02
2.003000000000000000e+03,2.173632910400000037e+04,5.000000000000000000e+01,1.813889824999999973e+02
1.965000000000000000e+03,3.343764775999999983e+03,1.000000000000000000e+02,3.817055109999999729e+01
1.950000000000000000e+03,9.642402369999999792e+03,7.800000000000000000e+01,2.066257104999999967e+02
1.965000000000000000e+03,3.964681976500000019e+04,3.400000000000000000e+01,3.015788995999999997e+02
2.009000000000000000e+03,2.200918521500000134e+04,9.200000000000000000e+01,1.072560939999999903e+02
1.966000000000000000e+03,1.080684857200000079e+04,7.400000000000000000e+01,2.022092830999999649e+02
2.002000000000000000e+03,2.209196178800000052e+04,8.600000000000000000e+01,1.406947586000000001e+02
1.966000000000000000e+03,6.854253275800000119e+04,3.000000000000000000e+01,2.239759609999999839e+02
2.011000000000000000e+03,1.607872220999999990e+04,2.300000000000000000e+01,1.722406685999999922e+02
1.988000000000000000e+03,1.900795379999999932e+04,8.600000000000000000e+01,1.511049088999999981e+02
1.950000000000000000e+03,2.457284349999999904e+04,6.000000000000000000e+01,2.012629057999999986e+02
2.008000000000000000e+03,1.351134780499999943e+04,8.000000000000000000e+01,1.312309855999999968e+02
1.964000000000000000e+03,2.934174029599999994e+04,3.600000000000000000e+01,2.567837074000000257e+02
1.965000000000000000e+03,2.078175077899999815e+04,5.600000000000000000e+01,1.709788321999999994e+02
1.931000000000000000e+03,9.196096357999999600e+04,8.400000000000000000e+01,1.621459773999999925e+02
1.972000000000000000e+03,1.622002767300000050e+04,5.000000000000000000e+01,2.324933566999999925e+02
1.922000000000000000e+03,8.788809606000000713e+03,3.000000000000000000e+01,2.290233065999999837e+02
1.928000000000000000e+03,2.198512333800000124e+04,1.000000000000000000e+02,1.173507852000000042e+02
1.984000000000000000e+03,2.190504095199999938e+04,1.000000000000000000e+02,1.230290489999999970e+01
1.939000000000000000e+03,6.458802365999999893e+03,7.000000000000000000e+01,2.542600345999999831e+02
1.927000000000000000e+03,6.428144376000000193e+03,9.500000000000000000e+01,1.706633731000000012e+02
1.941000000000000000e+03,5.911696598999999878e+03,7.600000000000000000e+01,2.659320212999999740e+02
1.974000000000000000e+03,9.756951768999999331e+03,7.300000000000000000e+01,1.164044078999999954e+02
1.950000000000000000e+03,3.286229948100000183e+04,8.300000000000000000e+01,2.022092830999999649e+02
1.942000000000000000e+03,1.741513186499999938e+04,1.000000000000000000e+02,6.561549279999999840e+01
1.930000000000000000e+03,2.684608700699999827e+04,9.500000000000000000e+01,1.712942912999999976e+02
1.930000000000000000e+03,7.952496799999999894e+03,6.400000000000000000e+01,2.719257441999999969e+02
1.974000000000000000e+03,1.816067843999999968e+04,7.400000000000000000e+01,1.274454763999999898e+02
1.963000000000000000e+03,6.639684506999999940e+03,6.800000000000000000e+01,2.022092830999999649e+02
1.959000000000000000e+03,8.171283365000000231e+03,8.500000000000000000e+01,2.205059109000000035e+02
1.912000000000000000e+03,2.242520484900000156e+04,9.800000000000000000e+01,1.211362943999999970e+02
1.995000000000000000e+03,2.107067910900000061e+04,4.400000000000000000e+01,1.738179641000000117e+02
1.965000000000000000e+03,8.886729368000000250e+03,7.600000000000000000e+01,2.154585652999999752e+02
1.958000000000000000e+03,1.789664811399999962e+04,7.700000000000000000e+01,1.867517871999999954e+02
1.917000000000000000e+03,8.012326331999999638e+03,1.000000000000000000e+02,1.334391992999999843e+02
1.965000000000000000e+03,8.115077049999999872e+03,2.400000000000000000e+01,2.536291164000000151e+02
1.959000000000000000e+03,1.827736460799999986e+04,1.000000000000000000e+00,4.378572308000000248e+02
1.941000000000000000e+03,6.180650784000000385e+03,5.900000000000000000e+01,2.668783985999999686e+02
2.011000000000000000e+03,5.265742040000000088e+03,7.900000000000000000e+01,1.000005346999999887e+02
1.942000000000000000e+03,9.166088689000000159e+03,1.000000000000000000e+02,1.861208690000000132e+01
1.964000000000000000e+03,5.843691603000000214e+03,9.000000000000000000e+01,1.315464446999999950e+02
1.940000000000000000e+03,6.253579638999999588e+03,3.200000000000000000e+01,2.902223720000000071e+02
1.923000000000000000e+03,2.746212679999999818e+04,6.400000000000000000e+01,1.886445417999999847e+02
1.905000000000000000e+03,6.021879557000000204e+03,4.300000000000000000e+01,1.312309855999999968e+02
2.007000000000000000e+03,8.370002882000000682e+03,6.800000000000000000e+01,1.381710857999999860e+02
