# Energy Star Score,Floor Area,Occupancy,Site EUI,Year Built
1.000000000000000000e+02,4.819064416000000165e+03,1.000000000000000000e+02,1.987392329999999774e+01,1.964000000000000000e+03
9.800000000000000000e+01,7.362191138000000137e+03,9.000000000000000000e+01,8.233482510000000332e+01,1.988000000000000000e+03
1.000000000000000000e+02,3.437782611999999972e+03,1.000000000000000000e+02,1.072560939999999974e+01,1.990000000000000000e+03
9.500000000000000000e+01,4.048434030999999777e+03,1.000000000000000000e+02,1.350164947999999754e+02,1.987000000000000000e+03
9.900000000000000000e+01,4.616442973000000165e+03,9.500000000000000000e+01,1.157734897000000132e+02,1.969000000000000000e+03
7.400000000000000000e+01,5.326500602000000072e+03,1.000000000000000000e+02,1.283918537000000129e+02,1.962000000000000000e+03
1.000000000000000000e+02,3.072209307000000081e+03,1.000000000000000000e+02,5.993722899999999854e+00,1.974000000000000000e+03
4.600000000000000000e+01,4.051871442000000116e+03,1.000000000000000000e+02,1.895909191000000078e+02,1.968000000000000000e+03
1.000000000000000000e+02,2.587348550000000159e+03,1.000000000000000000e+02,9.148313899999999776e+00,1.957000000000000000e+03
9.300000000000000000e+01,3.370706646000000092e+03,9.500000000000000000e+01,6.719278830000000369e+01,1.967000000000000000e+03
9.300000000000000000e+01,3.186479996999999912e+03,9.500000000000000000e+01,9.905415739999999403e+01,1.988000000000000000e+03
2.000000000000000000e+00,3.725503202999999758e+03,1.000000000000000000e+02,2.138812697999999841e+02,1.994000000000000000e+03
1.000000000000000000e+02,4.535710266000000047e+03,1.000000000000000000e+02,5.047345599999999877e+00,1.963000000000000000e+03
1.000000000000000000e+02,3.098500856000000113e+03,1.000000000000000000e+02,5.993722899999999854e+00,1.969000000000000000e+03
1.000000000000000000e+02,4.529578668000000107e+03,1.000000000000000000e+02,1.482657769999999964e+01,1.988000000000000000e+03
1.000000000000000000e+02,1.532063372999999956e+03,1.000000000000000000e+02,1.044169621000000063e+02,1.985000000000000000e+03
6.800000000000000000e+01,4.065156570999999985e+03,1.000000000000000000e+02,1.586759272999999837e+02,1.965000000000000000e+03
5.600000000000000000e+01,2.779936468999999761e+03,1.000000000000000000e+02,1.394329222000000073e+02,1.973000000000000000e+03
8.500000000000000000e+01,3.436389067000000068e+03,1.000000000000000000e+02,9.116767989999999600e+01,1.963000000000000000e+03
8.700000000000000000e+01,3.968630353999999897e+03,1.000000000000000000e+02,9.211405719999999064e+01,1.960000000000000000e+03
7.900000000000000000e+01,3.456549018000000160e+03,1.000000000000000000e+02,1.268145582000000076e+02,1.964000000000000000e+03
9.000000000000000000e+01,5.090619885000000068e+03,9.500000000000000000e+01,1.186126215999999971e+02,2.004000000000000000e+03
5.800000000000000000e+01,2.037279177300000083e+04,8.000000000000000000e+01,1.113570622999999813e+02,1.972000000000000000e+03
6.600000000000000000e+01,2.313005990999999995e+03,1.000000000000000000e+02,1.337546583999999825e+02,1.987000000000000000e+03
4.800000000000000000e+01,7.697106453000000329e+03,1.000000000000000000e+02,1.340701175000000092e+02,1.977000000000000000e+03
9.100000000000000000e+01,2.993706271999999899e+03,1.000000000000000000e+02,1.280763946000000146e+02,1.979000000000000000e+03
9.200000000000000000e+01,2.097378127999999833e+03,1.000000000000000000e+02,9.369135269999999593e+01,1.957000000000000000e+03
6.500000000000000000e+01,2.528262241999999787e+03,1.000000000000000000e+02,1.135652759999999972e+02,1.985000000000000000e+03
5.300000000000000000e+01,1.682278233700000055e+04,9.500000000000000000e+01,1.690860776000000101e+02,1.977000000000000000e+03
2.900000000000000000e+01,3.631392464000000018e+03,9.500000000000000000e+01,1.605686819000000014e+02,1.965000000000000000e+03
6.700000000000000000e+01,7.192921871999999894e+03,1.000000000000000000e+02,1.094643077000000062e+02,1.986000000000000000e+03
9.200000000000000000e+01,1.096069593999999961e+04,9.500000000000000000e+01,1.138807350999999954e+02,1.987000000000000000e+03
9.900000000000000000e+01,1.991097095999999965e+03,1.000000000000000000e+02,8.801308889999999963e+01,1.981000000000000000e+03
6.300000000000000000e+01,2.206910765000000083e+03,1.000000000000000000e+02,1.378556267000000162e+02,1.955000000000000000e+03
6.900000000000000000e+01,2.311612446000000091e+03,1.000000000000000000e+02,1.880136235999999883e+02,1.923000000000000000e+03
3.800000000000000000e+01,9.230842080000000351e+03,1.000000000000000000e+02,8.517395700000000147e+01,1.924000000000000000e+03
1.000000000000000000e+02,2.198456592000000001e+03,1.000000000000000000e+02,1.104106849999999973e+01,1.963000000000000000e+03
9.400000000000000000e+01,2.380639375000000200e+03,1.000000000000000000e+02,1.100952258999999884e+02,1.982000000000000000e+03
1.200000000000000000e+01,6.777738365000000158e+03,1.000000000000000000e+02,1.892754600000000096e+02,1.992000000000000000e+03
8.000000000000000000e+01,3.219088949999999841e+03,1.000000000000000000e+02,1.047324212000000045e+02,1.990000000000000000e+03
1.000000000000000000e+02,3.939551715000000058e+03,1.000000000000000000e+02,5.993722900000000209e+01,1.960000000000000000e+03
6.500000000000000000e+01,1.172788891399999920e+04,9.500000000000000000e+01,1.391174631000000090e+02,1.982000000000000000e+03
6.800000000000000000e+01,3.495939890000000105e+03,1.000000000000000000e+02,1.053633393999999868e+02,1.988000000000000000e+03
4.500000000000000000e+01,1.787323655800000051e+04,9.000000000000000000e+01,1.138807350999999954e+02,1.964000000000000000e+03
9.600000000000000000e+01,1.116508253999999943e+04,9.500000000000000000e+01,9.337589359999999772e+01,1.981000000000000000e+03
4.000000000000000000e+01,4.007185098999999809e+03,1.000000000000000000e+02,1.429029722999999876e+02,1.978000000000000000e+03
9.900000000000000000e+01,3.623217000000000098e+03,1.000000000000000000e+02,7.602564309999999637e+01,1.984000000000000000e+03
1.000000000000000000e+02,1.096747785900000054e+04,1.000000000000000000e+02,2.807585990000000109e+01,1.969000000000000000e+03
9.200000000000000000e+01,3.456549018000000160e+03,1.000000000000000000e+02,1.066251757999999938e+02,1.964000000000000000e+03
1.000000000000000000e+02,3.348317023000000063e+03,1.000000000000000000e+02,5.993722900000000209e+01,1.963000000000000000e+03
7.200000000000000000e+01,2.203380450999999994e+03,1.000000000000000000e+02,1.435338904999999841e+02,1.964000000000000000e+03
4.700000000000000000e+01,3.134547219999999925e+03,1.000000000000000000e+02,1.179817033999999865e+02,2.004000000000000000e+03
6.400000000000000000e+01,4.489630377999999837e+03,1.000000000000000000e+02,7.444834760000000529e+01,2.006000000000000000e+03
9.200000000000000000e+01,2.204959801999999854e+03,9.500000000000000000e+01,7.224013389999998935e+01,1.987000000000000000e+03
8.600000000000000000e+01,3.825838443000000098e+03,1.000000000000000000e+02,1.078870122000000009e+02,1.990000000000000000e+03
7.100000000000000000e+01,2.607229792000000089e+03,1.000000000000000000e+02,1.656160275000000013e+02,2.005000000000000000e+03
7.600000000000000000e+01,4.238606472000000394e+03,1.000000000000000000e+02,9.053676169999999956e+01,1.989000000000000000e+03
9.100000000000000000e+01,4.156944735000000037e+03,9.500000000000000000e+01,9.179859810000000664e+01,1.986000000000000000e+03
1.000000000000000000e+02,3.901925999999999931e+03,9.500000000000000000e+01,6.971646110000000363e+01,1.963000000000000000e+03
2.500000000000000000e+01,2.023148631000000023e+03,1.000000000000000000e+02,1.347010357000000056e+02,2.014000000000000000e+03
1.000000000000000000e+02,5.523547864999999547e+03,9.500000000000000000e+01,4.984253780000000233e+01,1.977000000000000000e+03
1.000000000000000000e+02,3.683975562000000082e+03,1.000000000000000000e+02,6.119906539999999495e+01,1.975000000000000000e+03
9.000000000000000000e+01,3.467232863000000179e+03,1.000000000000000000e+02,1.066251757999999938e+02,2.006000000000000000e+03
6.700000000000000000e+01,2.596174335000000156e+03,9.000000000000000000e+01,1.198744580000000042e+02,1.971000000000000000e+03
7.100000000000000000e+01,3.678772993999999926e+03,1.000000000000000000e+02,1.088333894999999956e+02,1.986000000000000000e+03
7.600000000000000000e+01,3.938994297000000188e+03,1.000000000000000000e+02,1.381710857999999860e+02,1.965000000000000000e+03
7.100000000000000000e+01,6.651947702999999819e+03,1.000000000000000000e+02,8.801308889999999963e+01,2.014000000000000000e+03
8.800000000000000000e+01,4.195034964999999829e+03,1.000000000000000000e+02,8.769762980000000141e+01,1.969000000000000000e+03
8.100000000000000000e+01,7.362191138000000137e+03,9.000000000000000000e+01,1.258681808999999987e+02,1.988000000000000000e+03
9.400000000000000000e+01,2.115958728000000065e+03,9.500000000000000000e+01,9.526864820000000122e+01,1.971000000000000000e+03
1.000000000000000000e+02,2.115029697999999826e+03,9.500000000000000000e+01,1.630923547000000156e+02,1.964000000000000000e+03
8.500000000000000000e+01,7.486681158000000323e+03,9.500000000000000000e+01,1.492121542999999804e+02,1.986000000000000000e+03
9.900000000000000000e+01,1.811905789599999844e+04,9.500000000000000000e+01,8.201936599999999089e+01,1.985000000000000000e+03
9.900000000000000000e+01,3.328249975000000177e+03,6.500000000000000000e+01,1.343855766000000074e+02,1.965000000000000000e+03
1.000000000000000000e+02,3.163068440999999893e+03,1.000000000000000000e+02,9.463772999999999769e+00,1.965000000000000000e+03
9.400000000000000000e+01,3.143837520000000040e+03,1.000000000000000000e+02,1.167198669999999936e+02,1.925000000000000000e+03
7.500000000000000000e+01,3.987954177999999956e+03,9.500000000000000000e+01,1.296536901000000057e+02,1.955000000000000000e+03
4.300000000000000000e+01,5.855118671999999606e+03,1.000000000000000000e+02,1.205053762000000006e+02,1.973000000000000000e+03
8.600000000000000000e+01,2.115029697999999826e+03,9.500000000000000000e+01,1.312309855999999968e+02,1.964000000000000000e+03
6.300000000000000000e+01,3.040715189999999893e+03,9.500000000000000000e+01,1.665624047999999959e+02,1.964000000000000000e+03
7.700000000000000000e+01,5.180921601000000010e+03,9.500000000000000000e+01,9.400681179999999415e+01,1.991000000000000000e+03
4.900000000000000000e+01,4.246131615000000238e+03,9.500000000000000000e+01,2.173513199000000213e+02,1.963000000000000000e+03
9.000000000000000000e+01,2.115680018999999902e+03,1.000000000000000000e+02,8.675125249999999255e+01,1.989000000000000000e+03
9.300000000000000000e+01,4.548530880000000252e+03,9.500000000000000000e+01,6.246090180000000203e+01,1.950000000000000000e+03
4.600000000000000000e+01,1.899401834999999892e+03,1.000000000000000000e+02,1.722406685999999922e+02,1.964000000000000000e+03
7.200000000000000000e+01,1.641633171199999924e+04,1.000000000000000000e+02,9.337589359999999772e+01,1.964000000000000000e+03
2.200000000000000000e+01,2.638259394000000157e+03,1.000000000000000000e+02,1.460575632999999982e+02,2.004000000000000000e+03
1.000000000000000000e+00,2.752808793000000151e+03,1.000000000000000000e+02,2.283923884000000157e+02,1.963000000000000000e+03
9.500000000000000000e+01,3.478845737999999983e+03,1.000000000000000000e+02,9.779232100000000116e+01,1.915000000000000000e+03
7.100000000000000000e+01,2.315142760000000180e+03,1.000000000000000000e+02,1.375401675999999895e+02,1.961000000000000000e+03
6.600000000000000000e+01,2.763213929000000007e+03,1.000000000000000000e+02,1.466884814999999946e+02,2.016000000000000000e+03
8.800000000000000000e+01,2.106111010000000078e+03,1.000000000000000000e+02,1.662469456999999977e+02,1.972000000000000000e+03
9.300000000000000000e+01,9.797085864999999103e+03,9.500000000000000000e+01,9.873869829999999581e+01,2.014000000000000000e+03
9.800000000000000000e+01,4.595632700999999543e+03,1.000000000000000000e+02,7.224013389999998935e+01,1.889000000000000000e+03
6.300000000000000000e+01,2.780400983999999880e+03,1.000000000000000000e+02,1.359628720999999985e+02,1.956000000000000000e+03
1.000000000000000000e+00,3.066542223999999806e+03,1.000000000000000000e+02,2.283923884000000157e+02,1.988000000000000000e+03
5.500000000000000000e+01,2.855652414000000135e+03,1.000000000000000000e+02,1.044169621000000063e+02,1.991000000000000000e+03
8.500000000000000000e+01,2.261259019999999964e+03,1.000000000000000000e+02,1.413256767999999965e+02,1.994000000000000000e+03
1.000000000000000000e+02,2.322574999999999818e+03,1.000000000000000000e+02,5.678263799999999861e+00,2.006000000000000000e+03
7.200000000000000000e+01,2.116701951999999892e+03,1.000000000000000000e+02,1.684551593999999852e+02,1.964000000000000000e+03
3.900000000000000000e+01,1.998064820999999938e+03,1.000000000000000000e+02,1.649851092999999764e+02,1.961000000000000000e+03
7.700000000000000000e+01,5.852889000000000124e+03,9.000000000000000000e+01,1.287073127999999826e+02,1.970000000000000000e+03
6.500000000000000000e+01,2.321645970000000034e+03,1.000000000000000000e+02,1.359628720999999985e+02,1.964000000000000000e+03
5.000000000000000000e+01,1.861776119999999992e+03,9.500000000000000000e+01,1.233445080999999988e+02,1.987000000000000000e+03
9.300000000000000000e+01,2.930996747000000141e+03,1.000000000000000000e+02,9.873869829999999581e+01,1.988000000000000000e+03
6.300000000000000000e+01,2.094869747000000189e+03,1.000000000000000000e+02,1.842281143999999813e+02,1.963000000000000000e+03
3.200000000000000000e+01,2.063747241999999915e+03,1.000000000000000000e+02,1.858054099000000008e+02,1.925000000000000000e+03
4.200000000000000000e+01,1.535314977999999883e+03,1.000000000000000000e+02,3.201909865000000082e+02,1.983000000000000000e+03
8.300000000000000000e+01,2.676628333000000111e+03,1.000000000000000000e+02,1.037860438999999957e+02,1.998000000000000000e+03
1.000000000000000000e+02,4.542956699999999728e+03,1.000000000000000000e+02,4.605702859999999532e+01,2.004000000000000000e+03
8.500000000000000000e+01,3.704600027999999838e+03,1.000000000000000000e+02,8.580487519999999790e+01,1.989000000000000000e+03
1.000000000000000000e+02,3.326577721000000111e+03,1.000000000000000000e+02,2.776040080000000287e+01,1.959000000000000000e+03
5.400000000000000000e+01,1.923556614999999965e+03,1.000000000000000000e+02,1.615150591999999961e+02,1.973000000000000000e+03
6.500000000000000000e+01,2.123205162000000200e+03,1.000000000000000000e+02,1.201899171000000024e+02,1.964000000000000000e+03
9.500000000000000000e+01,4.510347746999999799e+03,1.000000000000000000e+02,1.078870122000000009e+02,1.923000000000000000e+03
3.500000000000000000e+01,2.171700527999999849e+03,1.000000000000000000e+02,1.753952596000000028e+02,1.970000000000000000e+03
9.700000000000000000e+01,1.972330690000000004e+03,9.500000000000000000e+01,9.526864820000000122e+01,1.990000000000000000e+03
5.700000000000000000e+01,3.984702573000000029e+03,9.500000000000000000e+01,1.047324212000000045e+02,2.018000000000000000e+03
1.000000000000000000e+02,4.754496831000000384e+03,9.500000000000000000e+01,1.053633393999999868e+02,1.978000000000000000e+03
8.100000000000000000e+01,2.781701626000000033e+03,9.000000000000000000e+01,1.100952258999999884e+02,1.965000000000000000e+03
9.600000000000000000e+01,1.230193655100000069e+04,9.500000000000000000e+01,1.176662442999999882e+02,1.989000000000000000e+03
9.600000000000000000e+01,1.444139973800000007e+04,1.000000000000000000e+02,1.107261440999999991e+02,1.969000000000000000e+03
1.000000000000000000e+02,1.200093083099999967e+04,1.000000000000000000e+02,4.921161959999999880e+01,1.964000000000000000e+03
8.800000000000000000e+01,2.090689112000000023e+03,1.000000000000000000e+02,1.410102176999999983e+02,1.927000000000000000e+03
6.300000000000000000e+01,2.291359591999999793e+03,1.000000000000000000e+02,1.394329222000000073e+02,1.965000000000000000e+03
1.000000000000000000e+02,3.895422790000000077e+03,1.000000000000000000e+02,4.731886499999999884e+00,1.961000000000000000e+03
4.700000000000000000e+01,1.931081758000000036e+03,1.000000000000000000e+02,1.466884814999999946e+02,1.964000000000000000e+03
1.000000000000000000e+00,2.517671299999999974e+03,9.500000000000000000e+01,1.893385518200000206e+03,1.980000000000000000e+03
