# Year Built,Number of Floors,Floor Area,Energy Star Score,Site EUI
1.928000000000000000e+03,4.000000000000000000e+00,3.442892276999999922e+03,4.900000000000000000e+01,2.432189660999999887e+02
1.914000000000000000e+03,4.000000000000000000e+00,2.159251526000000013e+03,6.600000000000000000e+01,9.779232100000000116e+01
1.968000000000000000e+03,8.000000000000000000e+00,4.576030168000000231e+03,9.400000000000000000e+01,1.164044078999999954e+02
1.906000000000000000e+03,3.000000000000000000e+00,3.134175608000000011e+03,9.400000000000000000e+01,6.561549279999999840e+01
1.965000000000000000e+03,4.000000000000000000e+00,2.569325367999999798e+03,9.000000000000000000e+01,6.877008379999999477e+01
1.926000000000000000e+03,3.000000000000000000e+00,2.411576074000000062e+03,1.000000000000000000e+02,5.047345599999999877e+01
1.993000000000000000e+03,4.000000000000000000e+00,5.144224916000000121e+03,6.300000000000000000e+01,1.482657769999999857e+02
1.930000000000000000e+03,3.000000000000000000e+00,2.191117255000000114e+03,7.600000000000000000e+01,1.542594998999999802e+02
1.965000000000000000e+03,3.000000000000000000e+00,3.713054200999999921e+03,7.100000000000000000e+01,8.391212060000000861e+01
1.979000000000000000e+03,4.000000000000000000e+00,9.280359378999999535e+03,8.200000000000000000e+01,1.182971624999999989e+02
1.984000000000000000e+03,4.000000000000000000e+00,1.306160438199999953e+04,1.000000000000000000e+02,7.097829749999999649e+01
1.979000000000000000e+03,3.000000000000000000e+00,9.503791094000000157e+03,7.200000000000000000e+01,9.242951630000000307e+01
1.907000000000000000e+03,3.000000000000000000e+00,2.118188400000000001e+03,9.100000000000000000e+01,1.589913863999999819e+02
1.907000000000000000e+03,3.000000000000000000e+00,2.479023651999999856e+03,9.400000000000000000e+01,7.318651119999999821e+01
1.923000000000000000e+03,6.000000000000000000e+00,6.742528127999999924e+03,9.600000000000000000e+01,1.637232728999999836e+02
1.926000000000000000e+03,6.000000000000000000e+00,3.091718937000000096e+03,7.900000000000000000e+01,2.593073802000000114e+02
1.925000000000000000e+03,8.000000000000000000e+00,4.585413370999999643e+03,9.400000000000000000e+01,1.141961942000000079e+02
1.906000000000000000e+03,3.000000000000000000e+00,2.372371008000000074e+03,9.000000000000000000e+01,2.930615038999999911e+02
1.989000000000000000e+03,4.000000000000000000e+00,2.853980160000000069e+03,9.300000000000000000e+01,9.148313899999999421e+01
1.987000000000000000e+03,4.000000000000000000e+00,4.165027296000000206e+03,9.800000000000000000e+01,5.772901530000000037e+01
1.968000000000000000e+03,4.000000000000000000e+00,7.257582360000000335e+03,9.800000000000000000e+01,6.025268810000000030e+01
1.916000000000000000e+03,3.000000000000000000e+00,2.625067168000000038e+03,9.400000000000000000e+01,6.687732919999999126e+01
2.001000000000000000e+03,4.000000000000000000e+00,2.546749938999999813e+03,7.800000000000000000e+01,9.558410729999999944e+01
1.968000000000000000e+03,3.000000000000000000e+00,5.527914305999999669e+03,2.500000000000000000e+01,1.293382310000000075e+02
1.978000000000000000e+03,3.000000000000000000e+00,2.017109936000000062e+03,8.100000000000000000e+01,9.495318910000000301e+01
1.925000000000000000e+03,3.000000000000000000e+00,2.618656860999999935e+03,9.400000000000000000e+01,7.413288849999999286e+01
1.967000000000000000e+03,4.000000000000000000e+00,1.991840320000000020e+03,9.000000000000000000e+01,6.782370650000000012e+01
1.969000000000000000e+03,3.000000000000000000e+00,1.871345129000000043e+03,5.400000000000000000e+01,9.810778009999999938e+01
1.926000000000000000e+03,3.000000000000000000e+00,1.965641673999999966e+03,9.300000000000000000e+01,1.457421042000000000e+02
1.989000000000000000e+03,6.000000000000000000e+00,7.487981799999999566e+03,8.800000000000000000e+01,1.167198669999999936e+02
1.971000000000000000e+03,1.000000000000000000e+01,7.302175799999999981e+03,4.400000000000000000e+01,1.548904181000000051e+02
1.999000000000000000e+03,4.000000000000000000e+00,2.060960152000000107e+03,8.600000000000000000e+01,6.372273819999999489e+01
1.959000000000000000e+03,4.000000000000000000e+00,2.060681442999999945e+03,9.400000000000000000e+01,7.476380669999998929e+01
2.007000000000000000e+03,7.000000000000000000e+00,9.030636114999999336e+03,9.700000000000000000e+01,7.823385679999999809e+01
1.983000000000000000e+03,4.000000000000000000e+00,2.389558062999999947e+03,3.100000000000000000e+01,1.227135898999999881e+02
1.985000000000000000e+03,3.000000000000000000e+00,2.548515096000000085e+03,9.800000000000000000e+01,7.571018399999999815e+01
1.930000000000000000e+03,3.000000000000000000e+00,2.524731928000000153e+03,5.600000000000000000e+01,2.523672799999999938e+02
2.016000000000000000e+03,5.000000000000000000e+00,1.485230970700000034e+04,1.000000000000000000e+02,7.760293860000000166e+01
1.978000000000000000e+03,4.000000000000000000e+00,2.146152203000000100e+03,7.900000000000000000e+01,8.454303880000000504e+01
1.974000000000000000e+03,4.000000000000000000e+00,7.601416363000000274e+03,3.200000000000000000e+01,1.195589988999999917e+02
1.908000000000000000e+03,3.000000000000000000e+00,1.259839002400000027e+04,9.100000000000000000e+01,9.337589359999999772e+01
1.990000000000000000e+03,4.000000000000000000e+00,3.820728778000000148e+03,5.300000000000000000e+01,1.589913863999999819e+02
1.977000000000000000e+03,4.000000000000000000e+00,2.702362463999999818e+03,8.600000000000000000e+01,8.517395700000000147e+01
1.965000000000000000e+03,4.000000000000000000e+00,2.616148479999999836e+03,9.600000000000000000e+01,6.372273819999999489e+01
1.997000000000000000e+03,4.000000000000000000e+00,3.082614442999999937e+03,8.600000000000000000e+01,1.290227718999999809e+02
1.998000000000000000e+03,5.000000000000000000e+00,3.437596806000000015e+03,1.000000000000000000e+02,5.709809710000000393e+01
1.925000000000000000e+03,3.000000000000000000e+00,3.167063270000000102e+03,8.500000000000000000e+01,8.643579339999999434e+01
1.958000000000000000e+03,3.000000000000000000e+00,3.533565604999999778e+03,9.400000000000000000e+01,7.003192020000000184e+01
2.008000000000000000e+03,4.000000000000000000e+00,5.869239927999999964e+03,8.900000000000000000e+01,8.769762980000000141e+01
1.986000000000000000e+03,4.000000000000000000e+00,3.811438478000000032e+03,9.800000000000000000e+01,8.201936599999999089e+01
1.969000000000000000e+03,1.100000000000000000e+01,8.770972229999999399e+03,3.800000000000000000e+01,1.608841409999999996e+02
2.004000000000000000e+03,5.000000000000000000e+00,2.469640448999999990e+03,1.000000000000000000e+02,3.785509199999999908e+01
1.900000000000000000e+03,4.000000000000000000e+00,2.029001520000000028e+03,1.000000000000000000e+02,4.731886500000000240e+01
1.900000000000000000e+03,5.000000000000000000e+00,3.389565955000000031e+03,9.000000000000000000e+01,7.507926580000000172e+01
2.005000000000000000e+03,4.000000000000000000e+00,3.851851282999999967e+03,2.000000000000000000e+01,3.129354271999999924e+02
1.971000000000000000e+03,6.000000000000000000e+00,6.077528454000000238e+03,7.000000000000000000e+01,1.340701175000000092e+02
2.007000000000000000e+03,4.000000000000000000e+00,4.269450267999999596e+03,7.200000000000000000e+01,9.053676169999999956e+01
1.981000000000000000e+03,4.000000000000000000e+00,2.134074813000000177e+03,7.100000000000000000e+01,1.006314528999999993e+02
1.977000000000000000e+03,3.000000000000000000e+00,2.329635627999999997e+03,9.800000000000000000e+01,6.656187010000000726e+01
1.958000000000000000e+03,3.000000000000000000e+00,2.410182529000000159e+03,9.000000000000000000e+01,7.255559300000000178e+01
1.988000000000000000e+03,4.000000000000000000e+00,1.950962999999999965e+03,9.600000000000000000e+01,6.561549279999999840e+01
1.991000000000000000e+03,4.000000000000000000e+00,3.280683638999999857e+03,9.800000000000000000e+01,7.444834760000000529e+01
1.986000000000000000e+03,4.000000000000000000e+00,2.882129769000000124e+03,2.700000000000000000e+01,1.154580306000000007e+02
2.007000000000000000e+03,1.300000000000000000e+01,8.450363976999999068e+03,7.500000000000000000e+01,1.460575632999999982e+02
1.908000000000000000e+03,1.100000000000000000e+01,1.546565531299999930e+04,5.600000000000000000e+01,1.955846420000000023e+02
1.905000000000000000e+03,4.000000000000000000e+00,2.325083380999999918e+03,3.200000000000000000e+01,1.700324549000000047e+02
1.979000000000000000e+03,1.200000000000000000e+01,6.905201280999999653e+03,4.300000000000000000e+01,1.735025049999999851e+02
1.926000000000000000e+03,2.000000000000000000e+00,1.886302511999999979e+03,9.200000000000000000e+01,1.917991327999999953e+02
1.928000000000000000e+03,6.000000000000000000e+00,3.649136936999999762e+03,6.600000000000000000e+01,1.671933229999999924e+02
1.961000000000000000e+03,4.000000000000000000e+00,6.741599097999999685e+03,6.700000000000000000e+01,1.003159938000000011e+02
1.959000000000000000e+03,4.000000000000000000e+00,2.412319297999999890e+03,3.400000000000000000e+01,1.236599672000000112e+02
1.996000000000000000e+03,5.000000000000000000e+00,3.108162768000000142e+03,9.500000000000000000e+01,1.321773628999999914e+02
1.966000000000000000e+03,4.000000000000000000e+00,5.884104408000000149e+03,6.200000000000000000e+01,9.369135269999999593e+01
1.982000000000000000e+03,3.000000000000000000e+00,4.106498405999999704e+03,8.300000000000000000e+01,8.265028420000000153e+01
1.961000000000000000e+03,6.000000000000000000e+00,7.482314717000000201e+03,9.200000000000000000e+01,2.716102850999999987e+02
1.959000000000000000e+03,3.000000000000000000e+00,4.186859500999999909e+03,8.800000000000000000e+01,1.403792995000000019e+02
1.989000000000000000e+03,3.000000000000000000e+00,2.042936969999999974e+03,9.600000000000000000e+01,8.391212060000000861e+01
1.984000000000000000e+03,4.000000000000000000e+00,8.395829916000000594e+03,8.900000000000000000e+01,7.003192020000000184e+01
1.962000000000000000e+03,1.100000000000000000e+01,6.300031138999999712e+03,8.500000000000000000e+01,1.394329222000000073e+02
1.999000000000000000e+03,4.000000000000000000e+00,3.555397809999999936e+03,8.600000000000000000e+01,9.558410729999999944e+01
2.002000000000000000e+03,6.000000000000000000e+00,5.363383093000000372e+03,9.800000000000000000e+01,8.201936599999999089e+01
1.967000000000000000e+03,2.000000000000000000e+00,2.287364763000000039e+03,9.700000000000000000e+01,7.854931589999999630e+01
1.910000000000000000e+03,5.000000000000000000e+00,3.755139259999999922e+03,9.900000000000000000e+01,9.968507560000000467e+01
1.979000000000000000e+03,8.000000000000000000e+00,7.012039730999999847e+03,3.700000000000000000e+01,1.640387319999999818e+02
1.910000000000000000e+03,6.000000000000000000e+00,3.267398509999999987e+03,9.900000000000000000e+01,1.637232728999999836e+02
1.991000000000000000e+03,5.000000000000000000e+00,5.389767544999999700e+03,9.500000000000000000e+01,7.981115230000000338e+01
1.973000000000000000e+03,1.200000000000000000e+01,7.069360881999999947e+03,5.200000000000000000e+01,1.507894497999999999e+02
1.903000000000000000e+03,3.000000000000000000e+00,2.564122800000000097e+03,8.900000000000000000e+01,1.318619037999999932e+02
2.005000000000000000e+03,5.000000000000000000e+00,4.554105059999999867e+03,8.700000000000000000e+01,1.485812361000000124e+02
1.909000000000000000e+03,4.000000000000000000e+00,3.210727679999999964e+03,9.200000000000000000e+01,8.927492530000000670e+01
1.980000000000000000e+03,3.000000000000000000e+00,3.177282600000000002e+03,7.500000000000000000e+01,1.000005346999999887e+02
1.949000000000000000e+03,2.000000000000000000e+00,6.042596926000000167e+03,4.700000000000000000e+01,1.129343577999999866e+02
1.968000000000000000e+03,8.000000000000000000e+00,1.069945270399999936e+04,9.900000000000000000e+01,9.179859810000000664e+01
1.979000000000000000e+03,3.000000000000000000e+00,3.372378900000000158e+03,9.800000000000000000e+01,5.646717889999999329e+01
1.988000000000000000e+03,4.000000000000000000e+00,1.610938020000000051e+03,9.600000000000000000e+01,9.653048460000000830e+01
1.928000000000000000e+03,3.000000000000000000e+00,1.916495987000000014e+03,4.300000000000000000e+01,2.028402012999999897e+02
1.989000000000000000e+03,4.000000000000000000e+00,2.268226744999999937e+03,9.300000000000000000e+01,8.075752959999999803e+01
1.910000000000000000e+03,3.000000000000000000e+00,2.907863899999999830e+03,9.900000000000000000e+01,9.274497539999998708e+01
2.005000000000000000e+03,3.000000000000000000e+00,3.980707743999999821e+03,9.900000000000000000e+01,7.034737930000000006e+01
2.005000000000000000e+03,4.000000000000000000e+00,4.064041734999999790e+03,8.500000000000000000e+01,9.053676169999999956e+01
1.991000000000000000e+03,2.400000000000000000e+01,1.620488448400000016e+04,1.000000000000000000e+02,7.602564309999999637e+01
1.911000000000000000e+03,5.000000000000000000e+00,7.536291360000000168e+03,9.900000000000000000e+01,1.126188987000000026e+02
1.923000000000000000e+03,7.000000000000000000e+00,9.312039301999999225e+03,8.700000000000000000e+01,1.750798005000000046e+02
2.009000000000000000e+03,3.000000000000000000e+00,3.470948982999999771e+03,5.700000000000000000e+01,1.268145582000000076e+02
1.992000000000000000e+03,4.000000000000000000e+00,3.312456465000000208e+03,5.700000000000000000e+01,1.353319539000000020e+02
2.000000000000000000e+03,5.000000000000000000e+00,2.073130444999999963e+04,5.800000000000000000e+01,2.820204353999999967e+02
2.008000000000000000e+03,6.000000000000000000e+00,9.655501693000000159e+03,8.800000000000000000e+01,1.018932892999999922e+02
2.003000000000000000e+03,4.000000000000000000e+00,5.283114900999999918e+03,6.100000000000000000e+01,1.214517534999999953e+02
1.969000000000000000e+03,7.000000000000000000e+00,2.751601054000000204e+03,6.400000000000000000e+01,1.283918537000000129e+02
1.969000000000000000e+03,4.000000000000000000e+00,1.937120452999999998e+03,9.600000000000000000e+01,7.476380669999998929e+01
1.990000000000000000e+03,4.000000000000000000e+00,3.418087175999999999e+03,6.500000000000000000e+01,1.198744580000000042e+02
1.983000000000000000e+03,3.000000000000000000e+00,2.184335336000000098e+03,8.600000000000000000e+01,9.274497539999998708e+01
2.004000000000000000e+03,3.000000000000000000e+00,4.600370753999999579e+03,6.300000000000000000e+01,1.123034396000000044e+02
1.963000000000000000e+03,7.000000000000000000e+00,2.627018130999999812e+03,9.600000000000000000e+01,7.886477499999999452e+01
1.958000000000000000e+03,4.000000000000000000e+00,2.006890605999999934e+03,9.400000000000000000e+01,9.116767989999999600e+01
1.988000000000000000e+03,3.000000000000000000e+00,4.373966142999999647e+03,9.100000000000000000e+01,5.962176989999999677e+01
2.007000000000000000e+03,6.000000000000000000e+00,1.014705146600000080e+04,9.500000000000000000e+01,8.769762980000000141e+01
1.957000000000000000e+03,2.000000000000000000e+00,2.006333188000000064e+03,8.300000000000000000e+01,8.296574329999999975e+01
2.002000000000000000e+03,4.000000000000000000e+00,2.439168264999999792e+03,1.900000000000000000e+01,1.419565949999999930e+02
1.913000000000000000e+03,4.000000000000000000e+00,2.448458564999999908e+03,1.000000000000000000e+00,2.274460110999999642e+02
1.963000000000000000e+03,3.000000000000000000e+00,2.599797551999999996e+03,4.300000000000000000e+01,1.141961942000000079e+02
1.969000000000000000e+03,1.000000000000000000e+01,1.292531568100000004e+04,4.600000000000000000e+01,1.444802677999999787e+02
1.965000000000000000e+03,4.000000000000000000e+00,2.111592286999999942e+03,9.700000000000000000e+01,6.656187010000000726e+01
1.924000000000000000e+03,7.000000000000000000e+00,8.882548732999999629e+03,5.200000000000000000e+01,2.760267124999999737e+02
1.973000000000000000e+03,2.600000000000000000e+01,1.738029323999999906e+04,9.500000000000000000e+01,8.895946619999999427e+01
1.974000000000000000e+03,3.000000000000000000e+00,3.282541698999999880e+03,8.000000000000000000e+01,8.801308889999999963e+01
